store_id,daily_sales,date_recorded,store_location_Chennai,store_location_Delhi,store_location_Kolkata,store_location_Mumbai
101,87869.0,2031-10-05,False,True,False,False
108,44876.0,2031-10-06,False,False,False,False
105,43967.0,2031-10-07,False,True,False,False
103,81676.0,2031-10-08,False,True,False,False
107,48262.0,2031-10-09,False,False,False,True
107,66873.0,2031-10-10,True,False,False,False
101,50014.0,2031-10-11,False,False,False,False
109,54054.0,2031-10-12,False,True,False,False
102,59955.0,2031-10-13,False,False,False,True
105,53051.0,2031-10-14,False,False,True,False
105,58385.0,2031-10-15,False,False,False,True
108,65587.0,2031-10-16,False,True,False,False
108,85131.0,2031-10-17,False,False,False,True
107,57483.0,2031-10-18,False,False,False,False
107,57653.0,2031-10-19,False,False,False,True
106,70845.0,2031-10-20,False,False,False,False
106,74790.0,2031-10-21,False,False,True,False
109,72018.0,2031-10-22,False,True,False,False
106,60894.0,2031-10-23,False,False,True,False
102,81641.0,2031-10-24,True,False,False,False
102,59842.0,2031-10-25,False,False,False,False
105,84840.0,2031-10-26,False,False,True,False
104,49648.0,2031-10-27,False,True,False,False
102,61756.0,2031-10-28,False,False,False,False
103,52407.0,2031-10-29,False,False,False,False
107,74561.0,2031-10-30,False,False,False,False
108,81445.0,2031-10-31,False,False,False,True
106,47058.0,2031-11-01,False,False,False,True
105,40070.0,2031-11-02,False,True,False,False
101,69025.0,2031-11-03,False,False,False,True
108,63779.0,2031-11-04,False,False,False,True
103,88137.0,2031-11-05,True,False,False,False
106,46616.0,2031-11-06,False,True,False,False
103,60373.0,2031-11-07,True,False,False,False
107,82179.0,2031-11-08,False,False,False,True
107,82761.0,2031-11-09,False,True,False,False
109,64941.0,2031-11-10,False,False,False,True
105,66152.0,2031-11-11,False,False,False,True
108,81480.0,2031-11-12,False,False,False,False
108,30797.0,2031-11-13,False,False,False,True
101,69889.0,2031-11-14,False,False,False,True
105,59431.0,2031-11-15,False,False,False,True
103,77754.0,2031-11-16,False,False,False,False
101,82836.0,2031-11-17,False,False,True,False
104,83639.0,2031-11-18,False,True,False,False
108,37690.0,2031-11-19,False,False,False,False
103,42669.0,2031-11-20,True,False,False,False
102,48973.0,2031-11-21,False,False,False,True
109,51085.0,2031-11-22,False,True,False,False
105,58787.0,2031-11-23,False,True,False,False
107,55084.0,2031-11-24,False,False,False,False
102,54051.0,2031-11-25,False,False,False,False
109,85566.0,2031-11-26,False,False,False,True
109,80615.0,2031-11-27,False,False,False,False
104,41554.0,2031-11-28,False,False,False,False
104,82262.0,2031-11-29,False,False,True,False
106,80199.0,2031-11-30,False,True,False,False
106,67639.0,2031-12-01,False,False,True,False
101,43354.0,2031-12-02,True,False,False,False
109,35289.0,2031-12-03,True,False,False,False
102,83587.0,2031-12-04,True,False,False,False
105,54744.0,2031-12-05,False,False,False,False
109,47945.0,2031-12-06,False,False,False,True
104,54243.0,2031-12-07,False,False,False,False
103,78599.0,2031-12-08,False,False,False,True
107,85957.0,2031-12-09,False,False,False,False
106,86964.0,2031-12-10,False,True,False,False
108,69054.0,2031-12-11,False,True,False,False
103,54227.0,2031-12-12,False,False,False,True
105,57748.0,2031-12-13,False,True,False,False
104,46958.0,2031-12-14,False,True,False,False
104,76684.0,2031-12-15,False,False,False,True
104,39934.0,2031-12-16,False,False,False,True
108,75530.0,2031-12-17,False,False,False,True
106,83168.0,2031-12-18,False,False,False,False
103,40550.0,2031-12-19,True,False,False,False
105,86379.0,2031-12-20,False,True,False,False
106,34024.0,2031-12-21,False,False,True,False
105,61772.0,2031-12-22,False,False,False,False
106,38722.0,2031-12-23,False,False,False,False
108,80142.0,2031-12-24,False,False,True,False
107,32120.0,2031-12-25,False,False,False,True
105,60089.0,2031-12-26,False,False,False,False
106,51348.0,2031-12-27,False,True,False,False
104,81593.0,2031-12-28,False,False,True,False
109,35877.0,2031-12-29,False,False,False,False
104,73488.0,2031-12-30,False,False,False,True
101,48904.0,2031-12-31,False,False,False,True
107,50792.0,2032-01-01,False,True,False,False
107,56037.0,2032-01-02,False,False,False,True
104,47335.0,2032-01-03,False,False,False,True
103,44659.0,2032-01-04,True,False,False,False
108,59684.0,2032-01-05,False,True,False,False
105,30964.0,2032-01-06,False,False,True,False
107,64902.0,2032-01-07,True,False,False,False
104,83606.0,2032-01-08,True,False,False,False
104,88038.0,2032-01-09,False,False,False,True
108,65012.0,2032-01-10,False,False,False,False
108,65571.0,2032-01-11,False,False,False,False
102,33911.0,2032-01-12,False,False,True,False
102,41216.0,2032-01-13,True,False,False,False
103,31408.0,2032-01-14,False,False,False,True
103,51621.0,2032-01-15,False,False,False,True
101,50977.0,2032-01-16,False,False,False,True
103,43195.0,2032-01-17,False,False,False,False
106,73938.0,2032-01-18,False,False,False,True
108,87203.0,2032-01-19,True,False,False,False
106,87805.0,2032-01-20,False,False,False,True
105,70431.0,2032-01-21,False,False,True,False
104,72577.0,2032-01-22,False,True,False,False
103,37113.0,2032-01-23,False,True,False,False
104,70910.0,2032-01-24,False,False,False,True
107,52761.0,2032-01-25,False,True,False,False
101,54992.0,2032-01-26,True,False,False,False
107,43778.0,2032-01-27,False,True,False,False
101,51985.0,2032-01-28,False,True,False,False
102,80540.0,2032-01-29,False,True,False,False
104,85448.0,2032-01-30,False,False,True,False
101,34367.0,2032-01-31,False,False,True,False
109,75447.0,2032-02-01,False,True,False,False
106,40786.0,2032-02-02,True,False,False,False
101,75780.0,2032-02-03,False,False,False,False
101,72706.0,2032-02-04,False,False,False,True
106,74461.0,2032-02-05,True,False,False,False
104,60908.0,2032-02-06,False,True,False,False
104,41051.0,2032-02-07,False,False,True,False
106,66746.0,2032-02-08,False,True,False,False
107,45611.0,2032-02-09,False,False,False,True
109,34490.0,2032-02-10,False,True,False,False
105,80004.0,2032-02-11,False,False,False,False
109,61313.0,2032-02-12,False,False,False,True
104,36377.0,2032-02-13,False,True,False,False
102,39903.0,2032-02-14,False,False,False,False
103,44567.0,2032-02-15,False,False,False,True
101,52885.0,2032-02-16,False,False,False,False
106,89869.0,2032-02-17,False,False,False,True
106,58222.0,2032-02-18,False,True,False,False
101,87266.0,2032-02-19,True,False,False,False
103,78556.0,2032-02-20,False,False,False,False
105,56606.0,2032-02-21,True,False,False,False
103,87580.0,2032-02-22,False,False,False,True
103,47440.0,2032-02-23,False,False,False,True
103,32260.0,2032-02-24,False,False,False,False
105,60267.0,2032-02-25,False,False,False,False
105,57002.0,2032-02-26,False,False,False,True
104,88369.0,2032-02-27,False,False,False,True
101,80060.0,2032-02-28,False,False,False,True
105,46833.0,2032-02-29,False,True,False,False
105,79720.0,2032-03-01,False,False,False,True
104,33498.0,2032-03-02,False,True,False,False
106,76729.0,2032-03-03,True,False,False,False
104,40518.0,2032-03-04,False,False,False,False
107,42501.0,2032-03-05,False,False,False,True
107,52254.0,2032-03-06,False,False,False,True
102,64076.0,2032-03-07,False,False,False,True
103,45902.0,2032-03-08,False,False,False,False
101,63485.0,2032-03-09,False,False,False,True
108,55545.0,2032-03-10,True,False,False,False
109,33345.0,2032-03-11,True,False,False,False
104,45370.0,2032-03-12,False,False,True,False
106,86366.0,2032-03-13,False,False,False,True
109,86834.0,2032-03-14,False,True,False,False
106,76721.0,2032-03-15,True,False,False,False
109,89829.0,2032-03-16,False,True,False,False
104,58231.0,2032-03-17,False,False,False,False
108,81870.0,2032-03-18,True,False,False,False
109,71863.0,2032-03-19,False,False,True,False
104,39642.0,2032-03-20,False,False,False,True
105,47839.0,2032-03-21,False,False,False,False
108,53681.0,2032-03-22,True,False,False,False
106,37035.0,2032-03-23,False,False,True,False
107,83382.0,2032-03-24,False,False,True,False
103,63299.0,2032-03-25,False,False,False,True
107,65035.0,2032-03-26,False,True,False,False
108,79484.0,2032-03-27,False,False,False,False
106,84401.0,2032-03-28,False,False,False,True
109,53583.0,2032-03-29,False,True,False,False
106,52105.0,2032-03-30,False,False,False,True
109,46130.0,2032-03-31,False,False,False,True
104,43736.0,2032-04-01,False,True,False,False
108,72281.0,2032-04-02,False,True,False,False
104,43815.0,2032-04-03,False,False,False,True
102,54396.0,2032-04-04,False,False,True,False
109,54312.0,2032-04-05,False,False,False,True
105,42244.0,2032-04-06,False,True,False,False
104,72668.0,2032-04-07,False,True,False,False
102,85652.0,2032-04-08,False,False,False,False
101,41718.0,2032-04-09,False,False,False,True
107,46784.0,2032-04-10,False,False,False,True
106,60683.0,2032-04-11,False,False,False,False
102,86191.0,2032-04-12,False,True,False,False
108,74590.0,2032-04-13,False,False,False,False
104,73997.0,2032-04-14,True,False,False,False
108,61428.0,2032-04-15,False,False,False,True
107,66759.0,2032-04-16,False,False,False,True
105,88822.0,2032-04-17,False,False,True,False
108,56490.0,2032-04-18,False,True,False,False
109,80209.0,2032-04-19,True,False,False,False
105,70701.0,2032-04-20,False,False,False,True
105,77351.0,2032-04-21,False,False,False,True
102,82145.0,2032-04-22,True,False,False,False
105,71001.0,2032-04-23,False,False,True,False
103,75856.0,2032-04-24,False,False,False,False
107,89514.0,2032-04-25,False,True,False,False
105,46410.0,2032-04-26,False,False,False,False
108,82685.0,2032-04-27,False,False,False,False
101,65386.0,2032-04-28,False,False,False,False
103,39362.0,2032-04-29,True,False,False,False
103,69407.0,2032-04-30,False,True,False,False
109,85781.0,2032-05-01,False,False,False,False
105,54011.0,2032-05-02,False,False,False,False
109,37042.0,2032-05-03,False,False,False,True
109,55286.0,2032-05-04,True,False,False,False
101,41391.0,2032-05-05,False,False,False,True
102,56999.0,2032-05-06,False,False,False,True
105,32018.0,2032-05-07,False,False,False,True
104,42952.0,2032-05-08,False,False,False,True
109,46240.0,2032-05-09,False,False,False,True
107,51262.0,2032-05-10,False,False,False,False
106,49282.0,2032-05-11,False,False,False,True
107,52459.0,2032-05-12,False,False,False,True
101,64815.0,2032-05-13,False,False,False,False
101,84354.0,2032-05-14,False,True,False,False
108,47942.0,2032-05-15,False,False,False,True
102,31722.0,2032-05-16,False,False,False,False
109,66820.0,2032-05-17,False,False,False,True
107,31651.0,2032-05-18,False,False,True,False
106,51606.0,2032-05-19,False,False,False,True
101,64546.0,2032-05-20,False,True,False,False
101,30683.0,2032-05-21,False,False,True,False
102,72239.0,2032-05-22,False,False,False,False
106,89638.0,2032-05-23,False,False,False,True
106,48394.0,2032-05-24,False,False,False,True
102,88559.0,2032-05-25,False,False,False,False
101,76705.0,2032-05-26,False,False,False,True
105,48966.0,2032-05-27,False,False,False,True
105,56469.0,2032-05-28,True,False,False,False
102,38505.0,2032-05-29,False,False,True,False
106,70211.0,2032-05-30,False,False,False,False
109,35492.0,2032-05-31,False,False,True,False
102,46827.0,2032-06-01,False,False,True,False
102,80823.0,2032-06-02,True,False,False,False
103,57492.0,2032-06-03,False,False,False,True
107,33266.0,2032-06-04,False,False,True,False
106,86577.0,2032-06-05,False,False,False,False
108,35909.0,2032-06-06,False,True,False,False
108,42869.0,2032-06-07,False,False,False,True
106,69782.0,2032-06-08,False,False,True,False
103,51863.0,2032-06-09,False,True,False,False
103,74055.0,2032-06-10,False,True,False,False
101,37819.0,2032-06-11,True,False,False,False
107,59136.0,2032-06-12,False,False,True,False
105,84293.0,2032-06-13,True,False,False,False
104,44837.0,2032-06-14,False,False,False,True
104,77954.0,2032-06-15,False,True,False,False
104,40056.0,2032-06-16,True,False,False,False
106,30715.0,2032-06-17,False,True,False,False
108,47275.0,2032-06-18,True,False,False,False
108,50191.0,2032-06-19,False,False,False,True
105,46884.0,2032-06-20,False,False,False,True
106,81792.0,2032-06-21,False,False,False,False
104,75462.0,2032-06-22,False,False,False,True
109,88697.0,2032-06-23,False,False,True,False
108,38894.0,2032-06-24,False,False,False,True
101,48717.0,2032-06-25,False,False,False,True
102,48578.0,2032-06-26,False,False,True,False
109,53321.0,2032-06-27,False,False,False,True
108,72969.0,2032-06-28,False,False,False,False
103,54959.0,2032-06-29,False,False,False,True
108,89402.0,2032-06-30,False,True,False,False
101,40515.0,2032-07-01,False,True,False,False
104,39077.0,2032-07-02,True,False,False,False
103,80743.0,2032-07-03,True,False,False,False
106,51443.0,2032-07-04,False,False,False,True
107,83550.0,2032-07-05,False,False,False,True
104,40443.0,2032-07-06,False,False,False,True
107,67208.0,2032-07-07,False,False,False,True
109,31783.0,2032-07-08,False,False,False,False
102,43113.0,2032-07-09,False,False,True,False
103,35385.0,2032-07-10,True,False,False,False
105,66885.0,2032-07-11,False,False,False,True
103,36982.0,2032-07-12,False,True,False,False
108,65351.0,2032-07-13,False,True,False,False
108,72689.0,2032-07-14,False,False,True,False
108,43407.0,2032-07-15,True,False,False,False
109,45316.0,2032-07-16,True,False,False,False
104,76524.0,2032-07-17,False,True,False,False
105,54838.0,2032-07-18,True,False,False,False
105,57207.0,2032-07-19,False,False,True,False
108,78116.0,2032-07-20,False,False,True,False
107,58402.0,2032-07-21,False,True,False,False
109,32430.0,2032-07-22,True,False,False,False
108,84821.0,2032-07-23,False,True,False,False
102,69828.0,2032-07-24,True,False,False,False
104,87735.0,2032-07-25,True,False,False,False
106,32936.0,2032-07-26,False,True,False,False
102,41864.0,2032-07-27,False,False,True,False
107,55115.0,2032-07-28,False,True,False,False
103,39307.0,2032-07-29,False,False,True,False
103,36709.0,2032-07-30,False,False,False,True
102,59854.0,2032-07-31,True,False,False,False
108,71843.0,2032-08-01,False,False,False,True
106,50707.0,2032-08-02,False,False,False,True
101,69384.0,2032-08-03,False,False,False,False
101,65187.0,2032-08-04,False,False,False,False
107,31399.0,2032-08-05,False,True,False,False
108,72536.0,2032-08-06,False,False,False,False
105,81236.0,2032-08-07,True,False,False,False
105,54188.0,2032-08-08,False,False,False,True
104,44245.0,2032-08-09,False,False,True,False
106,75746.0,2032-08-10,False,False,False,False
106,53371.0,2032-08-11,True,False,False,False
103,84308.0,2032-08-12,False,False,True,False
109,77204.0,2032-08-13,False,False,False,False
107,62286.0,2032-08-14,False,True,False,False
101,51693.0,2032-08-15,False,False,False,False
107,64303.0,2032-08-16,False,False,True,False
105,51137.0,2032-08-17,False,False,False,False
105,71049.0,2032-08-18,True,False,False,False
102,45365.0,2032-08-19,False,True,False,False
104,86200.0,2032-08-20,False,False,False,True
106,43450.0,2032-08-21,False,False,False,False
107,34190.0,2032-08-22,True,False,False,False
105,80806.0,2032-08-23,False,True,False,False
109,72861.0,2032-08-24,False,True,False,False
103,73639.0,2032-08-25,False,False,True,False
101,53937.0,2032-08-26,False,False,False,True
104,89514.0,2032-08-27,False,False,False,True
109,37452.0,2032-08-28,False,True,False,False
104,87709.0,2032-08-29,False,False,False,True
102,33960.0,2032-08-30,False,True,False,False
105,69602.0,2032-08-31,False,True,False,False
103,60185.0,2032-09-01,False,False,True,False
109,40564.0,2032-09-02,False,False,False,True
104,77510.0,2032-09-03,False,True,False,False
106,35091.0,2032-09-04,False,False,False,False
102,79670.0,2032-09-05,False,False,False,True
106,60519.0,2032-09-06,False,True,False,False
103,33710.0,2032-09-07,False,False,False,True
109,79981.0,2032-09-08,False,False,False,False
102,89977.0,2032-09-09,False,True,False,False
109,69395.0,2032-09-10,False,False,False,False
105,87614.0,2032-09-11,False,True,False,False
108,37988.0,2032-09-12,False,False,False,True
102,65754.0,2032-09-13,False,True,False,False
106,58114.0,2032-09-14,False,False,True,False
103,85927.0,2032-09-15,True,False,False,False
105,53074.0,2032-09-16,False,False,True,False
108,51198.0,2032-09-17,False,False,False,True
101,88351.0,2032-09-18,False,False,False,True
105,40509.0,2032-09-19,False,False,False,True
103,55180.0,2032-09-20,False,True,False,False
104,78068.0,2032-09-21,True,False,False,False
102,75433.0,2032-09-22,False,False,False,True
109,46560.0,2032-09-23,False,False,False,True
103,73281.0,2032-09-24,False,False,False,False
102,72674.0,2032-09-25,False,False,False,False
109,87980.0,2032-09-26,False,False,False,True
107,68938.0,2032-09-27,False,False,False,True
106,65391.0,2032-09-28,True,False,False,False
101,58731.0,2032-09-29,False,False,False,True
105,49162.0,2032-09-30,False,False,False,True
103,78344.0,2032-10-01,False,False,False,False
101,82904.0,2032-10-02,True,False,False,False
104,55236.0,2032-10-03,False,True,False,False
102,67133.0,2032-10-04,True,False,False,False
102,41379.0,2032-10-05,False,False,False,True
103,34340.0,2032-10-06,False,False,False,False
108,34755.0,2032-10-07,False,False,True,False
108,78731.0,2032-10-08,False,False,False,True
107,87428.0,2032-10-09,False,False,False,False
106,82822.0,2032-10-10,False,False,True,False
109,71866.0,2032-10-11,False,True,False,False
104,78759.0,2032-10-12,False,False,True,False
101,49905.0,2032-10-13,True,False,False,False
108,48259.0,2032-10-14,False,False,False,False
107,61255.0,2032-10-15,False,False,True,False
107,66726.0,2032-10-16,False,False,True,False
103,64904.0,2032-10-17,False,False,False,True
104,73556.0,2032-10-18,False,False,True,False
109,71813.0,2032-10-19,False,True,False,False
106,61614.0,2032-10-20,False,False,True,False
105,30506.0,2032-10-21,True,False,False,False
103,38599.0,2032-10-22,False,True,False,False
109,51774.0,2032-10-23,True,False,False,False
105,38715.0,2032-10-24,False,False,False,False
105,51997.0,2032-10-25,False,False,False,False
104,85902.0,2032-10-26,False,False,False,True
104,65818.0,2032-10-27,False,False,False,True
101,44783.0,2032-10-28,False,False,True,False
107,61262.0,2032-10-29,False,False,False,True
109,53476.0,2032-10-30,False,False,False,False
103,32397.0,2032-10-31,True,False,False,False
102,70680.0,2032-11-01,False,True,False,False
103,57475.0,2032-11-02,False,False,False,False
101,87671.0,2032-11-03,False,False,False,False
106,89179.0,2032-11-04,True,False,False,False
107,64077.0,2032-11-05,False,False,False,True
102,69970.0,2032-11-06,False,False,False,False
108,37700.0,2032-11-07,False,False,False,True
106,34718.0,2032-11-08,False,False,True,False
104,57111.0,2032-11-09,False,True,False,False
105,68718.0,2032-11-10,False,False,False,True
108,40233.0,2032-11-11,True,False,False,False
103,44171.0,2032-11-12,False,False,True,False
103,40726.0,2032-11-13,False,False,False,False
104,56768.0,2032-11-14,False,False,False,True
101,47139.0,2032-11-15,False,False,False,True
109,30145.0,2032-11-16,False,True,False,False
108,84268.0,2032-11-17,False,True,False,False
108,74782.0,2032-11-18,False,False,False,True
106,49958.0,2032-11-19,False,False,False,True
107,56203.0,2032-11-20,True,False,False,False
106,51307.0,2032-11-21,False,False,False,False
109,64626.0,2032-11-22,True,False,False,False
103,67490.0,2032-11-23,False,False,False,False
103,33598.0,2032-11-24,False,False,True,False
103,43583.0,2032-11-25,False,False,False,True
103,77637.0,2032-11-26,False,False,True,False
109,47013.0,2032-11-27,False,False,False,True
104,77984.0,2032-11-28,False,False,False,True
107,74126.0,2032-11-29,False,False,False,False
109,66286.0,2032-11-30,False,False,False,False
107,85710.0,2032-12-01,True,False,False,False
109,67120.0,2032-12-02,False,False,False,True
103,74874.0,2032-12-03,False,False,False,True
104,70197.0,2032-12-04,False,False,False,False
108,39096.0,2032-12-05,False,False,False,False
106,35555.0,2032-12-06,False,True,False,False
105,62719.0,2032-12-07,False,False,False,False
104,37997.0,2032-12-08,False,False,False,True
108,40809.0,2032-12-09,False,False,False,True
101,57365.0,2032-12-10,False,False,False,True
109,79259.0,2032-12-11,False,False,False,True
101,55618.0,2032-12-12,True,False,False,False
108,55964.0,2032-12-13,False,False,False,True
104,39868.0,2032-12-14,True,False,False,False
109,51882.0,2032-12-15,False,False,True,False
105,50639.0,2032-12-16,False,False,False,False
103,66963.0,2032-12-17,False,False,True,False
109,71224.0,2032-12-18,False,True,False,False
109,66589.0,2032-12-19,False,False,True,False
104,79828.0,2032-12-20,False,False,False,False
104,59470.0,2032-12-21,False,False,False,True
108,74446.0,2032-12-22,False,False,False,False
102,35178.0,2032-12-23,False,False,False,True
109,40898.0,2032-12-24,False,False,True,False
106,35566.0,2032-12-25,False,False,False,False
109,50353.0,2032-12-26,False,True,False,False
108,68188.0,2032-12-27,False,False,False,False
107,63375.0,2032-12-28,False,False,False,True
101,35674.0,2032-12-29,False,True,False,False
103,52272.0,2032-12-30,False,False,False,False
102,51716.0,2032-12-31,False,False,True,False
105,53740.0,2033-01-01,True,False,False,False
105,53170.0,2033-01-02,False,False,False,True
105,65162.0,2033-01-03,False,False,False,False
104,41051.0,2033-01-04,False,False,False,True
105,38070.0,2033-01-05,True,False,False,False
103,59472.0,2033-01-06,True,False,False,False
101,88504.0,2033-01-07,False,False,False,True
105,84301.0,2033-01-08,False,False,True,False
109,85441.0,2033-01-09,False,True,False,False
109,72807.0,2033-01-10,False,False,False,True
104,88835.0,2033-01-11,False,False,False,True
103,64789.0,2033-01-12,False,False,False,False
101,86936.0,2033-01-13,False,True,False,False
102,50982.0,2033-01-14,False,False,False,False
108,61518.0,2033-01-15,True,False,False,False
101,49399.0,2033-01-16,False,False,False,True
108,84462.0,2033-01-17,False,False,False,True
107,57313.0,2033-01-18,False,False,False,False
108,46110.0,2033-01-19,False,False,True,False
106,64816.0,2033-01-20,False,False,False,True
109,52353.0,2033-01-21,False,True,False,False
103,58530.0,2033-01-22,False,False,False,True
104,30893.0,2033-01-23,False,False,False,False
106,88431.0,2033-01-24,False,False,False,False
108,75811.0,2033-01-25,True,False,False,False
105,58724.0,2033-01-26,False,True,False,False
103,56885.0,2033-01-27,False,False,False,True
106,74560.0,2033-01-28,False,False,False,True
104,43613.0,2033-01-29,False,False,False,True
109,44316.0,2033-01-30,False,True,False,False
103,36087.0,2033-01-31,False,False,False,True
104,65701.0,2033-02-01,False,False,True,False
107,48665.0,2033-02-02,False,False,True,False
107,71032.0,2033-02-03,False,False,False,True
104,64148.0,2033-02-04,False,False,False,False
106,59622.0,2033-02-05,True,False,False,False
103,60298.0,2033-02-06,False,False,False,False
106,46867.0,2033-02-07,False,False,True,False
102,71989.0,2033-02-08,True,False,False,False
108,74741.0,2033-02-09,False,False,False,True
102,43164.0,2033-02-10,False,False,False,True
107,50163.0,2033-02-11,False,False,False,True
109,36101.0,2033-02-12,False,False,False,False
101,89175.0,2033-02-13,False,False,False,True
108,67722.0,2033-02-14,False,False,False,True
107,89364.0,2033-02-15,False,True,False,False
106,68721.0,2033-02-16,False,True,False,False
106,69048.0,2033-02-17,False,False,True,False
106,63546.0,2033-02-18,False,False,False,True
109,33475.0,2033-02-19,False,False,False,True
102,34723.0,2033-02-20,False,False,False,True
101,44890.0,2033-02-21,True,False,False,False
106,53270.0,2033-02-22,False,False,False,False
108,36713.0,2033-02-23,True,False,False,False
103,57853.0,2033-02-24,False,False,False,True
101,38601.0,2033-02-25,False,False,False,False
109,47443.0,2033-02-26,False,True,False,False
101,85525.0,2033-02-27,False,True,False,False
103,86546.0,2033-02-28,False,False,False,False
108,81461.0,2033-03-01,False,False,False,True
103,47984.0,2033-03-02,True,False,False,False
104,42735.0,2033-03-03,False,True,False,False
108,48617.0,2033-03-04,False,True,False,False
101,56228.0,2033-03-05,False,False,True,False
106,86505.0,2033-03-06,False,False,False,False
101,72257.0,2033-03-07,True,False,False,False
101,43974.0,2033-03-08,False,False,True,False
108,79503.0,2033-03-09,False,False,False,False
104,76492.0,2033-03-10,False,False,True,False
101,74182.0,2033-03-11,False,False,False,False
107,40623.0,2033-03-12,False,False,False,True
105,45395.0,2033-03-13,False,False,False,True
105,36469.0,2033-03-14,False,False,False,False
101,55040.0,2033-03-15,False,False,False,True
106,73473.0,2033-03-16,False,False,False,True
109,33166.0,2033-03-17,False,False,False,True
109,51637.0,2033-03-18,False,True,False,False
108,32209.0,2033-03-19,False,True,False,False
105,38747.0,2033-03-20,False,True,False,False
101,63067.0,2033-03-21,False,True,False,False
109,50250.0,2033-03-22,False,False,False,True
101,54931.0,2033-03-23,False,False,False,False
108,76319.0,2033-03-24,False,True,False,False
105,63331.0,2033-03-25,False,False,True,False
103,42201.0,2033-03-26,False,False,True,False
107,84040.0,2033-03-27,False,False,False,False
107,71982.0,2033-03-28,True,False,False,False
109,61305.0,2033-03-29,False,False,False,True
107,47574.0,2033-03-30,False,True,False,False
103,60859.0,2033-03-31,False,False,False,True
101,82362.0,2033-04-01,False,True,False,False
108,40096.0,2033-04-02,False,False,False,True
103,85530.0,2033-04-03,False,False,False,False
108,40228.0,2033-04-04,False,False,False,True
108,39218.0,2033-04-05,False,False,False,False
105,54831.0,2033-04-06,False,False,False,False
101,48802.0,2033-04-07,False,True,False,False
107,77381.0,2033-04-08,False,False,False,True
105,48947.0,2033-04-09,True,False,False,False
108,49335.0,2033-04-10,False,False,False,False
109,76861.0,2033-04-11,False,False,False,True
107,59907.0,2033-04-12,False,False,False,True
107,86535.0,2033-04-13,False,False,True,False
101,46653.0,2033-04-14,False,False,False,False
104,69387.0,2033-04-15,False,False,False,False
102,52031.0,2033-04-16,False,False,False,True
102,39119.0,2033-04-17,False,False,False,True
102,87407.0,2033-04-18,False,False,False,False
104,34555.0,2033-04-19,False,False,True,False
101,76095.0,2033-04-20,False,False,True,False
104,31042.0,2033-04-21,False,False,False,True
102,68212.0,2033-04-22,False,True,False,False
105,84155.0,2033-04-23,True,False,False,False
103,34188.0,2033-04-24,False,False,False,True
108,43060.0,2033-04-25,False,False,False,True
104,88153.0,2033-04-26,False,True,False,False
101,40233.0,2033-04-27,False,False,False,True
101,33088.0,2033-04-28,False,True,False,False
103,31646.0,2033-04-29,True,False,False,False
109,43127.0,2033-04-30,False,False,True,False
107,62615.0,2033-05-01,True,False,False,False
102,30487.0,2033-05-02,False,False,False,True
109,45453.0,2033-05-03,False,True,False,False
102,82233.0,2033-05-04,False,True,False,False
103,64515.0,2033-05-05,False,False,True,False
102,88092.0,2033-05-06,False,False,True,False
103,46911.0,2033-05-07,False,False,True,False
106,47551.0,2033-05-08,False,False,True,False
109,83762.0,2033-05-09,False,False,False,True
109,46278.0,2033-05-10,False,False,False,True
107,50856.0,2033-05-11,False,False,False,True
103,41931.0,2033-05-12,False,False,False,True
104,86813.0,2033-05-13,False,False,False,True
106,52188.0,2033-05-14,True,False,False,False
105,30483.0,2033-05-15,False,False,False,True
102,30451.0,2033-05-16,False,False,True,False
106,34069.0,2033-05-17,False,True,False,False
103,84807.0,2033-05-18,False,False,True,False
108,43386.0,2033-05-19,True,False,False,False
102,37207.0,2033-05-20,False,False,False,False
101,67165.0,2033-05-21,False,False,False,False
109,68439.0,2033-05-22,False,False,False,True
103,82285.0,2033-05-23,False,False,False,False
101,48157.0,2033-05-24,False,False,False,False
107,52006.0,2033-05-25,False,False,False,False
105,39190.0,2033-05-26,False,False,False,True
105,70180.0,2033-05-27,False,True,False,False
101,48449.0,2033-05-28,False,True,False,False
109,71357.0,2033-05-29,True,False,False,False
107,59678.0,2033-05-30,False,True,False,False
108,44929.0,2033-05-31,False,False,True,False
109,69100.0,2033-06-01,True,False,False,False
106,78747.0,2033-06-02,False,False,True,False
105,37913.0,2033-06-03,False,False,True,False
106,39995.0,2033-06-04,False,True,False,False
102,56727.0,2033-06-05,False,False,True,False
104,31946.0,2033-06-06,False,False,False,False
103,66183.0,2033-06-07,False,False,True,False
107,31394.0,2033-06-08,False,False,True,False
109,77852.0,2033-06-09,False,True,False,False
105,32421.0,2033-06-10,False,False,False,True
106,50303.0,2033-06-11,False,False,False,False
102,70113.0,2033-06-12,True,False,False,False
103,49467.0,2033-06-13,False,False,False,True
103,70798.0,2033-06-14,False,False,False,True
109,54504.0,2033-06-15,False,False,False,True
107,40980.0,2033-06-16,False,False,False,False
108,31844.0,2033-06-17,False,False,False,True
109,64572.0,2033-06-18,False,False,True,False
106,71849.0,2033-06-19,False,False,False,False
104,48887.0,2033-06-20,False,True,False,False
101,48277.0,2033-06-21,False,True,False,False
108,80818.0,2033-06-22,False,False,False,False
107,67112.0,2033-06-23,False,False,True,False
102,52975.0,2033-06-24,False,False,False,True
108,49449.0,2033-06-25,False,False,False,False
105,84227.0,2033-06-26,False,False,True,False
107,74601.0,2033-06-27,False,False,False,True
104,49459.0,2033-06-28,False,False,False,True
